ProjectCoCID,ProjectID,CoCCode,Geocode,Address1,Address2,City,State,ZIP,GeographyType,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"2","2","OH-507","399143","109 South Front Street",,"Fremont","OH","43420",3,2021-06-14 09:08:11,2021-06-14 09:08:11,"5",,"42412"
"3","3","OH-507","399047","1400 U.S. Route 22 NW",,"Washington Court House","OH","43160",3,2021-06-14 09:08:12,2021-06-14 09:08:12,"5",,"42412"
"4","4","OH-507","399047","1400 U.S. Route 22 NW",,"Washington Court House","OH","43160",3,2021-06-14 09:08:12,2021-06-14 09:08:12,"5",,"42412"
"6","6","OH-507","392634","1681 E. Main Street",,"Lancaster","OH","43130",3,2021-06-14 09:08:13,2021-06-14 09:08:13,"5",,"42412"
"7","7","OH-507","392634","1681 E. Main Street",,"Lancaster","OH","43130",3,2021-06-14 09:08:13,2021-06-14 09:08:13,"5",,"42412"
"8","8","OH-507","399057","380 Bellbrook Ave",,"Xenia","OH","45385",2,2021-06-14 09:08:14,2021-06-14 09:08:14,"5",,"42412"
"9","9","OH-507","399029","325 Moore St.",,"East Liverpool","OH","43920",2,2021-06-14 09:08:14,2021-06-14 09:08:14,"5",,"42412"
"10","10","OH-507","399029","40722 State Route 154",,"Lisbon","OH","44432",3,2021-06-14 09:08:14,2021-06-14 09:08:14,"5",,"42412"
"12","12","OH-507","392508","5982 Rhodes Rd.",,"Kent","OH","44240",2,2021-06-14 09:08:16,2021-06-14 09:08:16,"5",,"42412"
"13","13","OH-507","399165","990 E Ridge Dr",,"Lebanon","OH","45036",2,2021-06-14 09:08:17,2021-06-14 09:08:17,"5",,"42412"
"15","15","OH-507","399159","731 South Walnut Street",,"Marysville","OH","43040",3,2021-06-14 09:08:17,2021-06-14 09:08:17,"5",,"42412"
"16","16","OH-507","399109","530 Crescent Dr","","Troy","OH","45373",2,2021-06-14 09:08:18,2021-06-14 09:08:18,"5",,"42412"
"17","17","OH-507","399109","530 Crescent Dr","","Troy","OH","45373",2,2021-06-14 09:08:18,2021-06-14 09:08:18,"5",,"42412"
"20","20","OH-507","399029","7880 Lincole Pl",,"Lisbon","OH","44432",3,2021-06-14 09:08:19,2021-06-14 09:08:19,"5",,"42412"
"1104","21","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-30 15:11:35,2021-06-30 15:11:35,"24",,"42412"
"23","23","OH-507","399055","13244 Ravenna Rd.",,"Chardon","OH","44024",2,2021-06-14 09:08:22,2021-06-14 09:08:22,"5",,"42412"
"26","26","OH-507","399133","2832 State Route 59",,"Ravenna","OH","44266",2,2021-06-14 09:08:24,2021-06-14 09:08:24,"5",,"42412"
"27","27","OH-507","399039","1939 E. Second Street",,"Defiance","OH","43512",3,2021-06-14 09:08:24,2021-06-14 09:08:24,"5",,"42412"
"28","28","OH-507","399039","1939 E. Second Street",,"Defiance","OH","43512",3,2021-06-14 09:08:24,2021-06-14 09:08:24,"5",,"42412"
"29","29","OH-507","399091","1521 N. Detroit Street",,"West Liberty","OH","43357",3,2021-06-14 09:08:25,2021-06-14 09:08:25,"5",,"42412"
"30","30","OH-507","393012","124 W. Third St.",,"Mansfield","OH","44902",1,2021-06-14 09:08:25,2021-06-14 09:08:25,"5",,"42412"
"32","32","OH-507","399077","249 Main St",,"Norwalk","OH","44857",3,2021-06-14 09:08:27,2021-06-14 09:08:27,"5",,"42412"
"33","33","OH-507","391602","318 West Avenue",,"Elyria","OH","44035",1,2021-06-14 09:08:28,2021-06-14 09:08:28,"5",,"42412"
"34","34","OH-507","399129","1180 N Court St Ste G",,"Circleville","OH","43113",3,2021-06-14 09:08:28,2021-06-14 09:08:28,"5",,"42412"
"35","35","OH-507","399129","469 East Ohio Street",,"Circleville","OH","43113",3,2021-06-14 09:08:29,2021-06-14 09:08:29,"5",,"42412"
"36","36","OH-507","399123","1848 E Perry St","Ste. 60","Port Clinton","OH","43452",3,2021-06-14 09:08:29,2021-06-14 09:08:29,"5",,"42412"
"38","38","OH-507","394680","1843 Superior Street",,"Sandusky","OH","44870",3,2021-06-14 09:08:30,2021-06-14 09:08:30,"5",,"42412"
"39","39","OH-507","394680","1843 Superior Street",,"Sandusky","OH","44870",3,2021-06-14 09:08:30,2021-06-14 09:08:30,"5",,"42412"
"40","40","OH-507","392820","1600 Kansas Ave",,"Lorain","OH","44055",2,2021-06-14 09:08:31,2021-06-14 09:08:31,"5",,"42412"
"1125","41","OH-507","399087","123 N 3rd Street",,"Ironton","OH","45638",3,2021-06-30 15:29:26,2021-06-30 15:29:26,"24",,"42412"
"42","42","OH-507","393054","301 Putnam St.",,"Marietta","OH","45750",2,2021-06-14 09:08:33,2021-06-14 09:08:33,"5",,"42412"
"44","44","OH-507","399155","4076 Youngstown Rd SE","Ste 201","Warren","OH","44484",2,2021-06-14 09:08:34,2021-06-14 09:08:34,"5",,"42412"
"46","46","OH-507","393558","144 W. Main St.",,"Newark","OH","43055",2,2021-06-14 09:08:35,2021-06-14 09:08:35,"5",,"42412"
"47","47","OH-507","399009","10 Hope Dr.",,"Athens","OH","45701",3,2021-06-14 09:08:36,2021-06-14 09:08:36,"5",,"42412"
"48","48","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-14 09:08:36,2021-06-14 09:08:36,"5",,"42412"
"49","49","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-14 09:08:37,2021-06-14 09:08:37,"5",,"42412"
"50","50","OH-507","399057","300 Bellbrook Ave","","Xenia","OH","45385",2,2021-06-14 09:08:37,2021-06-14 09:08:37,"5",,"42412"
"1142","51","OH-507","391602","1100 Abbe Rd N","Suite A","Elyria","OH","44035",1,2021-07-01 10:41:34,2021-07-01 10:41:34,"24",,"42412"
"52","52","OH-507","399007","4817 State Rd","Suite 203","Ashtabula","OH","44004",3,2021-06-14 09:08:39,2021-06-14 09:08:39,"5",,"42412"
"53","53","OH-507","399047","1400 U.S. Route 22 NW",,"Washington Court House","OH","43160",3,2021-06-14 09:08:40,2021-06-14 09:08:40,"5",,"42412"
"54","54","OH-507","399143","1421 E. State St.",,"Fremont","OH","43420",3,2021-06-14 09:08:40,2021-06-14 09:08:40,"5",,"42412"
"55","55","OH-507","399013","315 37th St",,"Bellaire","OH","43906",3,2021-06-14 09:08:41,2021-06-14 09:08:41,"5",,"42412"
"56","56","OH-507","393558","PO Box 774",,"Newark","OH","43058",2,2021-06-14 09:08:41,2021-06-14 09:08:41,"5",,"42412"
"57","57","OH-507","399027","36 Gallup Street",,"Wilmington","OH","45177",3,2021-06-14 09:08:42,2021-06-14 09:08:42,"5",,"42412"
"58","58","OH-507","392730","328 W McKibben St",,"Lima","OH","45801",2,2021-06-14 09:08:42,2021-06-14 09:08:42,"5",,"42412"
"59","59","OH-507","399145","615 8th Street",,"Portsmouth","OH","45662",2,2021-06-14 09:08:43,2021-06-14 09:08:43,"5",,"42412"
"60","60","OH-507","399119","515 Putnam Ave",,"Zanesville","OH","43701",3,2021-06-14 09:08:43,2021-06-14 09:08:43,"5",,"42412"
"64","64","OH-507","399165","990 E Ridge Dr",,"Lebanon","OH","45036",2,2021-06-14 09:08:46,2021-06-14 09:08:46,"5",,"42412"
"65","65","OH-507","399085","25 Freedom Rd.",,"Painesville","OH","44077",2,2021-06-14 09:08:47,2021-06-14 09:08:47,"5",,"42412"
"66","66","OH-507","399165","Confidential - Abuse and Rape Crisis Shelter",,"Lebanon","OH","45036",2,2021-06-14 09:08:47,2021-06-14 09:08:47,"5",,"42412"
"67","67","OH-507","399021","300 Miami Street",,"Urbana","OH","43078",2,2021-06-14 09:08:47,2021-06-14 09:08:47,"5",,"42412"
"68","68","OH-507","399057","1080 E Main St",,"Xenia","OH","45385",2,2021-06-14 09:08:48,2021-06-14 09:08:48,"5",,"42412"
"69","69","OH-507","399001","11483 St. Rt. 41",,"West Union","OH","45693",3,2021-06-14 09:08:48,2021-06-14 09:08:48,"5",,"42412"
"70","70","OH-507","399165","600 Cincinnati Ave","","Lebanon","OH","45036",2,2021-06-14 09:08:49,2021-06-14 09:08:49,"5",,"42412"
"1151","71","OH-507","399169","437 S Market St",,"Wooster","OH","44691",3,2021-07-01 10:47:30,2021-07-01 10:47:30,"24",,"42412"
"72","72","OH-507","393222","1001 Grove St","","Middletown","OH","45044",3,2021-06-14 09:08:51,2021-06-14 09:08:51,"5",,"42412"
"73","73","OH-507","394680","908 Seavers Way",,"Sandusky","OH","44870",3,2021-06-14 09:08:52,2021-06-14 09:08:52,"5",,"42412"
"74","74","OH-507","399009","91 Central Ave",,"Athens","OH","45701",3,2021-06-14 09:08:52,2021-06-14 09:08:52,"5",,"42412"
"75","75","OH-507","399131","109 W. 2nd St.",,"Waverly","OH","45690",3,2021-06-14 09:08:53,2021-06-14 09:08:53,"5",,"42412"
"76","76","OH-507","399071","145 Homestead Ave.",,"Hillsboro","OH","45133",3,2021-06-14 09:08:53,2021-06-14 09:08:53,"5",,"42412"
"77","77","OH-507","399007","4125 Station Avenue",,"Ashtabula","OH","44004",3,2021-06-14 09:08:54,2021-06-14 09:08:54,"5",,"42412"
"78","78","OH-507","393558","23 S Park Pl","Suite 200","Newark","OH","43055",2,2021-06-14 09:08:54,2021-06-14 09:08:54,"5",,"42412"
"79","79","OH-507","399155","290 W. Market St.",,"Warren","OH","44481",3,2021-06-14 09:08:55,2021-06-14 09:08:55,"5",,"42412"
"80","80","OH-507","392820","1536 E. 30th St.",,"Lorain","OH","44055",2,2021-06-14 09:08:55,2021-06-14 09:08:55,"5",,"42412"
"1175","81","OH-507","391602","318 West Avenue",,"Elyria","OH","44035",1,2021-07-01 17:28:52,2021-07-01 17:28:52,"24",,"42412"
"82","82","OH-507","392634","1743 E. Main Street",,"Lancaster","OH","43130",3,2021-06-14 09:08:57,2021-06-14 09:08:57,"5",,"42412"
"83","83","OH-507","399031","120 N. 4th St.",,"Coshocton","OH","43812",3,2021-06-14 09:08:58,2021-06-14 09:08:58,"5",,"42412"
"84","84","OH-507","399017","622 East Ave",,"Hamilton","OH","45011",2,2021-06-14 09:08:58,2021-06-14 09:08:58,"5",,"42412"
"85","85","OH-507","394998","501 W. High St.",,"Springfield","OH","45506",1,2021-06-14 09:08:58,2021-06-14 09:08:58,"5",,"42412"
"86","86","OH-507","399025","2403 Old St. Rt 32",,"Batavia","OH","45103",3,2021-06-14 09:08:59,2021-06-14 09:08:59,"5",,"42412"
"89","89","OH-507","395016","311 N 6th St","","Steubenville","OH","43952",1,2021-06-14 09:09:00,2021-06-14 09:09:00,"5",,"42412"
"90","90","OH-507","394998","501 W. High St.",,"Springfield","OH","45506",1,2021-06-14 09:09:00,2021-06-14 09:09:00,"5",,"42412"
"1160","91","OH-507","399041","340 Lake Street",,"Delaware","OH","43015",2,2021-07-01 10:52:51,2021-07-01 10:52:51,"24",,"42412"
"92","92","OH-507","399157","211 E. High Avenue",,"New Philadelphia","OH","44663",3,2021-06-14 09:09:02,2021-06-14 09:09:02,"5",,"42412"
"95","95","OH-507","399009","10 Hope Dr.",,"Athens","OH","45701",3,2021-06-14 09:09:04,2021-06-14 09:09:04,"5",,"42412"
"96","96","OH-507","399165","204 MaryEllen St",,"South Lebanon","OH","45065",2,2021-06-14 09:09:04,2021-06-14 09:09:04,"5",,"42412"
"98","98","OH-507","392820","1561 E East 30th",,"Lorain","OH","44055",2,2021-06-14 09:09:06,2021-06-14 09:09:06,"5",,"42412"
"99","99","OH-507","399101","326 West Fairground Street",,"Marion","OH","43302",3,2021-06-14 09:09:06,2021-06-14 09:09:06,"5",,"42412"
"100","100","OH-507","399157","119 Garland Dr SW","Suite 27N","New Philadelphia","OH","44663",3,2021-06-14 09:09:07,2021-06-14 09:09:07,"5",,"42412"
"1149","101","OH-507","399141","Confidential - Phoenix House",,"Chillicothe","OH","45601",3,2021-07-01 10:45:44,2021-07-01 10:45:44,"24",,"42412"
"102","102","OH-507","399135","111 W. Somers St.",,"Eaton","OH","45320",3,2021-06-14 09:09:09,2021-06-14 09:09:09,"5",,"42412"
"103","103","OH-507","392730","600 S. Main Street",,"Lima","OH","45804",1,2021-06-14 09:09:09,2021-06-14 09:09:09,"5",,"42412"
"104","104","OH-507","399073","33601 Pine Ridge Dr.",,"Logan","OH","43138",3,2021-06-14 09:09:10,2021-06-14 09:09:10,"5",,"42412"
"105","105","OH-507","399029","40722 State Route 154",,"Lisbon","OH","44432",3,2021-06-14 09:09:11,2021-06-14 09:09:11,"5",,"42412"
"106","106","OH-507","399057","335 East Market Street",,"Xenia","OH","45385",2,2021-06-14 09:09:11,2021-06-14 09:09:11,"5",,"42412"
"107","107","OH-507","399091","1521 N. Detroit Street",,"West Liberty","OH","43357",3,2021-06-14 09:09:12,2021-06-14 09:09:12,"5",,"42412"
"108","108","OH-507","391062","1501 Madison Rd.",,"Cincinnati","OH","45206",1,2021-06-14 09:09:12,2021-06-14 09:09:12,"5",,"42412"
"109","109","OH-507","399063","419 Western Avenue",,"Findlay","OH","45840",3,2021-06-14 09:09:13,2021-06-14 09:09:13,"5",,"42412"
"1133","111","OH-507","399091","1521 N. Detroit Street",,"West Liberty","OH","43357",3,2021-06-30 15:34:28,2021-06-30 15:34:28,"24",,"42412"
"115","115","OH-507","392730","604 Gloria Ave","Suite B","Lima","OH","45805",1,2021-06-14 09:09:17,2021-06-14 09:09:17,"5",,"42412"
"116","116","OH-507","399103","120 W Washington St","Suite 1-L","Medina","OH","44256",2,2021-06-14 09:09:17,2021-06-14 09:09:17,"5",,"42412"
"117","117","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-14 09:09:18,2021-06-14 09:09:18,"5",,"42412"
"119","119","OH-507","394998","501 W. High St.",,"Springfield","OH","45506",1,2021-06-14 09:09:19,2021-06-14 09:09:19,"5",,"42412"
"120","120","OH-507","394998","501 W. High St.",,"Springfield","OH","45506",1,2021-06-14 09:09:19,2021-06-14 09:09:19,"5",,"42412"
"123","123","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-14 09:09:22,2021-06-14 09:09:22,"5",,"42412"
"124","124","OH-507","399057","1080 E Main St",,"Xenia","OH","45385",2,2021-06-14 09:09:23,2021-06-14 09:09:23,"5",,"42412"
"127","127","OH-507","399005","508 Claremont Ave","","Ashland","OH","44805",2,2021-06-14 09:09:24,2021-06-14 09:09:24,"5",,"42412"
"129","129","OH-507","393558","23 S Park Pl","Suite 200","Newark","OH","43055",2,2021-06-14 09:09:25,2021-06-14 09:09:25,"5",,"42412"
"130","130","OH-507","393012","Confidential - The Domestic Violence Shelter",,"Mansfield","OH","44901",1,2021-06-14 09:09:26,2021-06-14 09:09:26,"5",,"42412"
"1134","131","OH-507","392634","1681 E. Main Street",,"Lancaster","OH","43130",3,2021-06-30 15:35:13,2021-06-30 15:35:13,"24",,"42412"
"132","132","OH-507","392634","1681 E. Main Street",,"Lancaster","OH","43130",3,2021-06-14 09:09:28,2021-06-14 09:09:28,"5",,"42412"
"134","134","OH-507","393558","144 W. Main St.",,"Newark","OH","43055",2,2021-06-14 09:09:29,2021-06-14 09:09:29,"5",,"42412"
"135","135","OH-507","392508","5982 Rhodes Rd.",,"Kent","OH","44240",2,2021-06-14 09:09:30,2021-06-14 09:09:30,"5",,"42412"
"136","136","OH-507","399135","308 Eaton Lewisburg Rd.",,"Eaton","OH","45320",3,2021-06-14 09:09:30,2021-06-14 09:09:30,"5",,"42412"
"137","137","OH-507","399159","131 N Main St","Ste A","Marysville","OH","43040",3,2021-06-14 09:09:31,2021-06-14 09:09:31,"5",,"42412"
"138","138","OH-507","399041","39 N. Washington St.",,"Delaware","OH","43015",2,2021-06-14 09:09:32,2021-06-14 09:09:32,"5",,"42412"
"140","140","OH-507","399017","332 Dayton St.",,"Hamilton","OH","45011",2,2021-06-14 09:09:33,2021-06-14 09:09:33,"5",,"42412"
"1117","141","OH-507","393222","1300 Girard Ave",,"Middletown","OH","45044",3,2021-06-30 15:21:40,2021-06-30 15:21:40,"24",,"42412"
"143","143","OH-507","399091","1521 N. Detroit Street",,"West Liberty","OH","43357",3,2021-06-14 09:09:35,2021-06-14 09:09:35,"5",,"42412"
"144","144","OH-507","399047","1400 U.S. Route 22 NW",,"Washington Court House","OH","43160",3,2021-06-14 09:09:35,2021-06-14 09:09:35,"5",,"42412"
"145","145","OH-507","399103","246 Northland Dr","Ste. 100","Medina","OH","44256",2,2021-06-14 09:09:36,2021-06-14 09:09:36,"5",,"42412"
"146","146","OH-507","394998","501 W. High St.",,"Springfield","OH","45506",1,2021-06-14 09:09:36,2021-06-14 09:09:36,"5",,"42412"
"147","147","OH-507","393558","144 W. Main St.",,"Newark","OH","43055",2,2021-06-14 09:09:37,2021-06-14 09:09:37,"5",,"42412"
"148","148","OH-507","399135","225 N. Barron St.",,"Eaton","OH","45320",3,2021-06-14 09:09:37,2021-06-14 09:09:37,"5",,"42412"
"149","149","OH-507","399057","124 South Detroit Street",,"Xenia","OH","45385",2,2021-06-14 09:09:37,2021-06-14 09:09:37,"5",,"42412"
"150","150","OH-507","399085","One Victoria Pl Ste. 205",,"Painesville","OH","44077",2,2021-06-14 09:09:38,2021-06-14 09:09:38,"5",,"42412"
"154","154","OH-507","399129","469 East Ohio Street",,"Circleville","OH","43113",3,2021-06-14 09:09:41,2021-06-14 09:09:41,"5",,"42412"
"155","155","OH-507","392508","5982 Rhodes Rd.",,"Kent","OH","44240",2,2021-06-14 09:09:41,2021-06-14 09:09:41,"5",,"42412"
"157","157","OH-507","394680","1843 Superior Street",,"Sandusky","OH","44870",3,2021-06-14 09:09:42,2021-06-14 09:09:42,"5",,"42412"
"158","158","OH-507","393558","65 S. 5th St.",,"Newark","OH","43055",2,2021-06-14 09:09:43,2021-06-14 09:09:43,"5",,"42412"
"159","159","OH-507","399087","305 N Fifth St",,"Ironton","OH","45638",3,2021-06-14 09:09:43,2021-06-14 09:09:43,"5",,"42412"
"160","160","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-14 09:09:44,2021-06-14 09:09:44,"5",,"42412"
"162","162","OH-507","399141","250 N. Woodbridge Ave.",,"Chillicothe","OH","45601",3,2021-06-14 09:09:46,2021-06-14 09:09:46,"5",,"42412"
"163","163","OH-507","391176","966 Main St",,"Columbus","OH","43205",1,2021-06-14 09:09:46,2021-06-14 09:09:46,"5",,"42412"
"164","164","OH-507","399165","1160 E Main St","","Lebanon","OH","45036",2,2021-06-14 09:09:47,2021-06-14 09:09:47,"5",,"42412"
"169","169","OH-507","399085","One Victoria Pl Ste. 205",,"Painesville","OH","44077",2,2021-06-14 09:09:49,2021-06-14 09:09:49,"5",,"42412"
"170","170","OH-507","399047","1400 U.S. Route 22 NW",,"Washington Court House","OH","43160",3,2021-06-14 09:09:50,2021-06-14 09:09:50,"5",,"42412"
"1163","171","OH-507","399155","4076 Youngstown Rd SE","Ste 201","Warren","OH","44484",2,2021-07-01 10:55:15,2021-07-01 10:55:15,"24",,"42412"
"172","172","OH-507","392634","1681 E. Main Street",,"Lancaster","OH","43130",3,2021-06-14 09:09:52,2021-06-14 09:09:52,"5",,"42412"
"173","173","OH-507","399063","419 Western Avenue",,"Findlay","OH","45840",3,2021-06-14 09:09:52,2021-06-14 09:09:52,"5",,"42412"
"174","174","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-14 09:09:53,2021-06-14 09:09:53,"5",,"42412"
"178","178","OH-507","399163","605 W Main St",,"Mc Arthur","OH","45651",3,2021-06-14 09:09:55,2021-06-14 09:09:55,"5",,"42412"
"179","179","OH-507","399039","211 Biede Ave",,"Defiance","OH","43512",3,2021-06-14 09:09:56,2021-06-14 09:09:56,"5",,"42412"
"1079","181","OH-507","399007","3404 Lake Ave","","Ashtabula","OH","44004",3,2021-06-30 12:11:58,2021-06-30 12:11:58,"24",,"42412"
"182","182","OH-507","399009","11 Graham Dr",,"Athens","OH","45701",3,2021-06-14 09:09:59,2021-06-14 09:09:59,"5",,"42412"
"183","183","OH-507","399143","109 South Front Street",,"Fremont","OH","43420",3,2021-06-14 09:09:59,2021-06-14 09:09:59,"5",,"42412"
"184","184","OH-507","392820","6140 S. Broadway Ave.",,"Lorain","OH","44053",2,2021-06-14 09:09:59,2021-06-14 09:09:59,"5",,"42412"
"185","185","OH-507","399005","2233 Rocky Lane",,"Ashland","OH","44805",2,2021-06-14 09:10:00,2021-06-14 09:10:00,"5",,"42412"
"186","186","OH-507","399103","120 W Washington St","Suite 1-L","Medina","OH","44256",2,2021-06-14 09:10:00,2021-06-14 09:10:00,"5",,"42412"
"187","187","OH-507","399169","104 Spink St.",,"Wooster","OH","44691",3,2021-06-14 09:10:01,2021-06-14 09:10:01,"5",,"42412"
"188","188","OH-507","399007","4200 Park Ave","Third Floor","Ashtabula","OH","44004",3,2021-06-14 09:10:01,2021-06-14 09:10:01,"5",,"42412"
"189","189","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-14 09:10:02,2021-06-14 09:10:02,"5",,"42412"
"190","190","OH-507","399155","2 North State Street",,"Girard","OH","44420",2,2021-06-14 09:10:02,2021-06-14 09:10:02,"5",,"42412"
"1088","191","OH-507","399029","7880 Lincole Pl",,"Lisbon","OH","44432",3,2021-06-30 14:58:54,2021-06-30 14:58:54,"24",,"42412"
"192","192","OH-507","399029","7880 Lincole Pl",,"Lisbon","OH","44432",3,2021-06-14 09:10:04,2021-06-14 09:10:04,"5",,"42412"
"195","195","OH-507","395016","114 N. 4th Street",,"Steubenville","OH","43952",1,2021-06-14 09:10:05,2021-06-14 09:10:05,"5",,"42412"
"196","196","OH-507","395016","114 N. 4th Street",,"Steubenville","OH","43952",1,2021-06-14 09:10:06,2021-06-14 09:10:06,"5",,"42412"
"197","197","OH-507","399121","615 North Street",,"Caldwell","OH","43724",3,2021-06-14 09:10:06,2021-06-14 09:10:06,"5",,"42412"
"198","198","OH-507","399121","615 North Street",,"Caldwell","OH","43724",3,2021-06-14 09:10:06,2021-06-14 09:10:06,"5",,"42412"
"199","199","OH-507","399119","515 Putnam Ave",,"Zanesville","OH","43701",3,2021-06-14 09:10:07,2021-06-14 09:10:07,"5",,"42412"
"200","200","OH-507","399119","515 Putnam Ave",,"Zanesville","OH","43701",3,2021-06-14 09:10:07,2021-06-14 09:10:07,"5",,"42412"
"1092","201","OH-507","392634","1743 E. Main Street",,"Lancaster","OH","43130",3,2021-06-30 15:03:05,2021-06-30 15:03:05,"24",,"42412"
"202","202","OH-507","392634","1743 E. Main Street",,"Lancaster","OH","43130",3,2021-06-14 09:10:09,2021-06-14 09:10:09,"5",,"42412"
"203","203","OH-507","393558","23 S Park Pl","Suite 200","Newark","OH","43055",2,2021-06-14 09:10:10,2021-06-14 09:10:10,"5",,"42412"
"204","204","OH-507","393558","23 S Park Pl","Suite 200","Newark","OH","43055",2,2021-06-14 09:10:10,2021-06-14 09:10:10,"5",,"42412"
"205","205","OH-507","393054","218 Putnam St.",,"Marietta","OH","45750",2,2021-06-14 09:10:11,2021-06-14 09:10:11,"5",,"42412"
"206","206","OH-507","392508","5982 Rhodes Rd.",,"Kent","OH","44240",2,2021-06-14 09:10:11,2021-06-14 09:10:11,"5",,"42412"
"207","207","OH-507","399077","48 Executive Dr",,"Norwalk","OH","44857",3,2021-06-14 09:10:12,2021-06-14 09:10:12,"5",,"42412"
"208","208","OH-507","399077","48 Executive Dr",,"Norwalk","OH","44857",3,2021-06-14 09:10:12,2021-06-14 09:10:12,"5",,"42412"
"209","209","OH-507","393012","124 W. Third St.",,"Mansfield","OH","44902",1,2021-06-14 09:10:13,2021-06-14 09:10:13,"5",,"42412"
"210","210","OH-507","393012","124 W. Third St.",,"Mansfield","OH","44902",1,2021-06-14 09:10:13,2021-06-14 09:10:13,"5",,"42412"
"1168","211","OH-507","394680","1843 Superior Street",,"Sandusky","OH","44870",3,2021-07-01 10:58:34,2021-07-01 10:58:34,"24",,"42412"
"212","212","OH-507","394680","1843 Superior Street",,"Sandusky","OH","44870",3,2021-06-14 09:10:15,2021-06-14 09:10:15,"5",,"42412"
"213","213","OH-507","399101","320 Executive Drive",,"Marion","OH","43302",3,2021-06-14 09:10:16,2021-06-14 09:10:16,"5",,"42412"
"214","214","OH-507","399101","320 Executive Drive",,"Marion","OH","43302",3,2021-06-14 09:10:16,2021-06-14 09:10:16,"5",,"42412"
"215","215","OH-507","399063","1637 Tiffin Ave","","Findlay","OH","45840",3,2021-06-14 09:10:17,2021-06-14 09:10:17,"5",,"42412"
"216","216","OH-507","399063","1637 Tiffin Ave","","Findlay","OH","45840",3,2021-06-14 09:10:17,2021-06-14 09:10:17,"5",,"42412"
"217","217","OH-507","392730","540 S. Central Ave.",,"Lima","OH","45804",1,2021-06-14 09:10:18,2021-06-14 09:10:18,"5",,"42412"
"218","218","OH-507","392730","540 S. Central Ave.",,"Lima","OH","45804",1,2021-06-14 09:10:18,2021-06-14 09:10:18,"5",,"42412"
"219","219","OH-507","399109","530 Crescent Dr","","Troy","OH","45373",2,2021-06-14 09:10:19,2021-06-14 09:10:19,"5",,"42412"
"220","220","OH-507","399109","530 Crescent Dr","","Troy","OH","45373",2,2021-06-14 09:10:19,2021-06-14 09:10:19,"5",,"42412"
"1137","221","OH-507","399135","308 Eaton Lewisburg Rd.",,"Eaton","OH","45320",3,2021-07-01 10:38:35,2021-07-01 10:38:35,"24",,"42412"
"222","222","OH-507","399135","308 Eaton Lewisburg Rd.",,"Eaton","OH","45320",3,2021-06-14 09:10:21,2021-06-14 09:10:21,"5",,"42412"
"223","223","OH-507","399025","3003 Hospital Dr","","Batavia","OH","45103",3,2021-06-14 09:10:22,2021-06-14 09:10:22,"5",,"42412"
"224","224","OH-507","391062","1501 Madison Rd.",,"Cincinnati","OH","45206",1,2021-06-14 09:10:22,2021-06-14 09:10:22,"5",,"42412"
"225","225","OH-507","399025","3003 Hospital Dr","","Batavia","OH","45103",3,2021-06-14 09:10:23,2021-06-14 09:10:23,"5",,"42412"
"226","226","OH-507","391062","1501 Madison Rd.",,"Cincinnati","OH","45206",1,2021-06-14 09:10:23,2021-06-14 09:10:23,"5",,"42412"
"227","227","OH-507","399165","600 Cincinnati Ave","","Lebanon","OH","45036",2,2021-06-14 09:10:24,2021-06-14 09:10:24,"5",,"42412"
"228","228","OH-507","399165","990 E Ridge Dr",,"Lebanon","OH","45036",2,2021-06-14 09:10:24,2021-06-14 09:10:24,"5",,"42412"
"229","229","OH-507","399039","1939 E. Second Street",,"Defiance","OH","43512",3,2021-06-14 09:10:25,2021-06-14 09:10:25,"5",,"42412"
"230","230","OH-507","399039","1939 E. Second Street",,"Defiance","OH","43512",3,2021-06-14 09:10:25,2021-06-14 09:10:25,"5",,"42412"
"1109","231","OH-507","399143","109 South Front Street",,"Fremont","OH","43420",3,2021-06-30 15:15:41,2021-06-30 15:15:41,"24",,"42412"
"232","232","OH-507","399063","1800 N Blanchard St","Suite 106","Findlay","OH","45840",3,2021-06-14 09:10:28,2021-06-14 09:10:28,"5",,"42412"
"233","233","OH-507","399063","1800 N Blanchard St","Suite 106","Findlay","OH","45840",3,2021-06-14 09:10:28,2021-06-14 09:10:28,"5",,"42412"
"234","234","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-14 09:10:29,2021-06-14 09:10:29,"5",,"42412"
"237","237","OH-507","399149","618 Montrose",,"Sidney","OH","45365",3,2021-06-14 09:10:30,2021-06-14 09:10:30,"5",,"42412"
"238","238","OH-507","394998","501 W. High St.",,"Springfield","OH","45506",1,2021-06-14 09:10:31,2021-06-14 09:10:31,"5",,"42412"
