InventoryID,ProjectID,CoCCode,HouseholdType,Availability,UnitInventory,BedInventory,CHVetBedInventory,YouthVetBedInventory,VetBedInventory,CHYouthBedInventory,YouthBedInventory,CHBedInventory,OtherBedInventory,ESBedType,InventoryStartDate,InventoryEndDate,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"1341","840","OH-507",1,,1,1,,,,,,,1,,2020-09-01,2022-07-15,2021-06-14 09:34:54,2023-11-10 13:00:19,"227",,"42412"
"1751","841","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-06-30,2022-12-19 15:48:29,2023-11-30 10:18:52,"424",,"42412"
"1752","844","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-06-30,2022-12-19 15:51:03,2023-11-30 10:20:23,"424",,"42412"
"1344","846","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-04-16,2021-06-14 09:34:54,2023-11-10 14:01:58,"227",,"42412"
"1647","846","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-04-16,2022-01-13 12:54:01,2023-11-10 14:01:50,"227",,"42412"
"1345","848","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-05-23,2021-06-14 09:34:54,2023-10-30 17:35:06,"227",,"42412"
"1346","848","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-05-23,2021-06-14 09:34:54,2023-10-30 17:35:16,"227",,"42412"
"1347","850","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-05-25,2021-06-14 09:34:54,2023-11-01 11:18:25,"27",,"42412"
"1348","850","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-05-25,2021-06-14 09:34:54,2023-11-01 11:18:30,"27",,"42412"
"1351","854","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-07-25,2021-06-14 09:34:55,2023-11-08 15:50:29,"227",,"42412"
"1352","854","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-07-25,2021-06-14 09:34:55,2023-11-08 15:50:39,"227",,"42412"
"1353","856","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-04-20,2021-06-14 09:34:55,2023-11-10 13:42:21,"227",,"42412"
"1354","856","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-04-20,2021-06-14 09:34:55,2023-11-10 13:42:30,"227",,"42412"
"1357","861","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-09-02,2021-06-14 09:34:55,2023-10-30 11:45:08,"227",,"42412"
"1358","861","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-09-02,2021-06-14 09:34:55,2023-10-30 11:45:17,"227",,"42412"
"1359","863","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-03-15,2021-06-14 09:34:55,2023-11-08 16:34:18,"227",,"42412"
"1360","863","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-03-15,2021-06-14 09:34:55,2023-11-08 16:34:26,"227",,"42412"
"1361","865","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-04-04,2021-06-14 09:34:55,2023-10-26 12:57:19,"227",,"42412"
"1362","865","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-04-04,2021-06-14 09:34:55,2023-10-26 12:57:27,"227",,"42412"
"1366","868","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-06-30,2021-06-14 09:34:55,2023-11-30 10:16:55,"424",,"42412"
"1367","870","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-09-30,2021-06-14 09:34:55,2023-11-08 16:15:40,"227",,"42412"
"1368","870","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-09-30,2021-06-14 09:34:55,2023-11-08 16:15:51,"227",,"42412"
"1369","872","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-09-30,2021-06-14 09:34:55,2023-11-29 16:13:42,"424",,"42412"
"1371","873","OH-507",3,,1,2,,,,,,,2,,2020-07-01,,2021-06-14 09:34:55,2021-06-14 09:34:55,"5",,"42412"
"1372","873","OH-507",1,,1,1,,,,,,,1,,2020-10-01,,2021-06-14 09:34:55,2021-07-20 17:25:05,"26",,"42412"
"1373","875","OH-507",1,3,1,1,,,,,,,1,2,2020-10-01,,2021-06-14 09:34:55,2021-07-11 21:50:57,"30",,"42412"
"1374","875","OH-507",3,3,1,2,,,,,,,2,2,2020-10-01,2023-12-31,2021-06-14 09:34:55,2024-04-08 13:53:03,"424",,"42412"
"1375","877","OH-507",1,,1,1,,,,,,,1,,2020-06-23,2023-06-27,2021-06-14 09:34:55,2023-11-10 14:12:19,"227",,"42412"
"1376","877","OH-507",3,,1,2,,,,,,,2,,2020-06-23,2023-06-27,2021-06-14 09:34:55,2023-11-10 14:12:34,"227",,"42412"
"1377","879","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-04-26,2021-06-14 09:34:56,2023-11-08 17:56:01,"227",,"42412"
"1378","879","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-04-26,2021-06-14 09:34:56,2023-11-08 17:56:11,"227",,"42412"
"1379","881","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-07-11,2021-06-14 09:34:56,2023-10-30 11:49:27,"227",,"42412"
"1380","881","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-07-11,2021-06-14 09:34:56,2023-10-30 11:49:37,"227",,"42412"
"1383","885","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-07-19,2021-06-14 09:34:56,2023-11-10 12:40:40,"227",,"42412"
"1384","885","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-07-19,2021-06-14 09:34:56,2023-11-10 12:40:49,"227",,"42412"
"1385","887","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-07-29,2021-06-14 09:34:56,2023-11-10 13:07:49,"227",,"42412"
"1386","887","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-07-29,2021-06-14 09:34:56,2023-11-10 13:08:00,"227",,"42412"
"1387","888","OH-507",1,,4,4,,,,,,,4,,2020-10-01,2022-01-31,2021-06-14 09:34:56,2022-03-23 15:53:16,"227",,"42412"
"1389","890","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-06-30,2021-06-14 09:34:56,2023-11-30 10:14:59,"424",,"42412"
"1390","891","OH-507",1,1,6,6,,,,,,,6,1,2020-07-01,,2021-06-14 09:34:56,2021-07-11 14:06:31,"30",,"42412"
"1743","891","OH-507",3,1,3,7,,,,,,,7,1,2020-07-01,,2022-11-29 14:44:23,2022-11-29 14:44:23,"424",,"42412"
"1391","892","OH-507",1,1,5,5,,,,,,,5,1,2020-07-01,,2021-06-14 09:34:56,2021-07-09 13:28:01,"28",,"42412"
"1394","895","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-09-18,2021-06-14 09:34:56,2023-12-18 16:17:02,"27",,"42412"
"1395","895","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-09-18,2021-06-14 09:34:56,2023-12-18 16:17:10,"27",,"42412"
"1396","896","OH-507",3,3,2,5,,,,,,,5,1,2020-10-01,2023-09-30,2021-06-14 09:34:56,2024-06-10 17:36:10,"227",,"42412"
"1401","902","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-12-29,2021-06-14 09:34:57,2023-11-10 13:25:15,"227",,"42412"
"1402","902","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-12-29,2021-06-14 09:34:57,2023-11-10 13:25:25,"227",,"42412"
"1403","903","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-07-31,2021-06-14 09:34:57,2023-11-30 13:13:50,"424",,"42412"
"1404","905","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-09-27,2021-06-14 09:34:57,2023-10-23 12:07:09,"30",,"42412"
"1405","905","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-09-27,2021-06-14 09:34:57,2023-10-23 12:07:17,"30",,"42412"
"1406","906","OH-507",3,,1,2,,,,,,,2,,2020-01-01,2023-12-31,2021-06-14 09:34:57,2024-03-07 14:15:49,"227",,"42412"
"1407","907","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-06-30,2021-06-14 09:34:57,2023-11-30 09:57:27,"424",,"42412"
"1753","908","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-06-30,2022-12-19 15:55:54,2023-11-30 10:01:51,"424",,"42412"
"1409","909","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-06-30,2021-06-14 09:34:57,2023-11-30 10:10:18,"424",,"42412"
"1410","913","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-02-01,2021-06-14 09:34:57,2023-11-16 09:56:55,"27",,"42412"
"1411","913","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-02-01,2021-06-14 09:34:57,2023-11-16 09:57:02,"27",,"42412"
"1412","914","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-03-01,2021-06-14 09:34:57,2023-11-16 10:01:17,"27",,"42412"
"1413","914","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-03-01,2021-06-14 09:34:57,2023-11-16 10:01:25,"27",,"42412"
"1414","915","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-02-01,2021-06-14 09:34:57,2023-10-23 12:20:22,"30",,"42412"
"1415","915","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-02-01,2021-06-14 09:34:57,2023-10-23 12:20:31,"30",,"42412"
"1416","920","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-06-30,2021-06-14 09:34:57,2023-11-30 09:54:55,"424",,"42412"
"1645","925","OH-507",3,,1,2,,,,,,,2,,2020-11-01,2022-06-30,2022-01-13 12:46:41,2023-11-30 09:46:48,"424",,"42412"
"1418","926","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-09-30,2021-06-14 09:34:57,2023-12-05 08:53:55,"424",,"42412"
"1421","930","OH-504",1,,18,18,,,,,,18,,,2014-04-01,2022-03-31,2021-06-14 09:34:57,2024-03-22 16:55:59,"27",,"42412"
"1422","930","OH-504",3,,2,6,,,,,,6,,,2014-04-01,2022-03-31,2021-06-14 09:34:57,2024-03-22 16:56:06,"27",,"42412"
"1423","931","OH-504",4,1,0,10,,,,,10,,,1,2009-01-27,2022-06-15,2021-06-14 09:34:57,2022-12-28 10:39:27,"227",,"42412"
"1424","933","OH-504",1,,3,3,,,,,,3,,,2013-09-01,2022-02-28,2021-06-14 09:34:57,2023-07-06 13:30:45,"27",,"42412"
"1802","933","OH-504",1,,41,41,,,,,,33,8,,2022-03-01,,2023-07-06 13:31:36,2023-07-06 13:31:36,"27",,"42412"
"1425","934","OH-504",3,,24,60,,,,,,60,,,2005-11-29,2020-09-30,2021-06-14 09:34:57,2021-06-14 09:34:57,"5",,"42412"
"1426","934","OH-504",3,,28,83,,,,,,83,,,2020-10-01,,2021-06-14 09:34:57,2021-06-14 09:34:57,"5",,"42412"
"1427","934","OH-504",1,,9,9,,,,,,9,,,2020-10-01,,2021-06-14 09:34:58,2021-07-05 17:18:22,"26",,"42412"
"1429","937","OH-504",3,1,7,24,,,,,,,24,1,2009-01-27,,2021-06-14 09:34:58,2021-06-14 09:34:58,"5",,"42412"
"1430","939","OH-504",1,,8,8,,,,,,8,,,2009-01-27,2018-04-30,2021-06-14 09:34:58,2021-09-29 09:05:23,"28",,"42412"
"1621","939","OH-504",1,,60,60,,,,,,60,,,2008-05-01,2009-01-26,2021-09-29 09:07:06,2021-09-29 09:07:06,"28",,"42412"
"1622","939","OH-504",1,,38,38,,,,,,33,5,,2020-11-19,2022-02-28,2021-09-29 09:30:23,2023-07-06 13:29:36,"27",,"42412"
"1623","939","OH-504",1,,68,68,,,,,,68,,,2018-05-01,2020-04-30,2021-09-29 09:32:31,2021-09-29 09:32:31,"28",,"42412"
"1624","939","OH-504",1,,58,58,,,,,,58,,,2020-05-01,2020-11-18,2021-09-29 09:33:41,2021-09-29 09:33:50,"28",,"42412"
"1432","941","OH-504",1,1,0,3,,,,,,,3,1,2016-12-05,,2021-06-14 09:34:58,2021-06-14 09:34:58,"5",,"42412"
"1434","944","OH-504",3,,6,20,,,,,,,20,,2016-10-01,,2021-06-14 09:34:58,2021-06-14 09:34:58,"5",,"42412"
"1441","951","OH-504",1,,6,6,,,,,,,6,,2020-12-01,2021-03-02,2021-06-14 09:34:58,2021-09-29 11:21:21,"28",,"42412"
"1627","951","OH-504",3,,2,6,,,,,,6,,,2015-11-12,2021-03-02,2021-09-29 11:20:41,2021-09-29 11:26:31,"28",,"42412"
"1628","951","OH-504",1,,8,8,,,,,,,8,,2021-03-03,2021-09-30,2021-09-29 11:27:12,2023-01-09 08:53:43,"227",,"42412"
"1629","951","OH-504",3,,1,2,,,,,,2,,,2021-03-03,2021-09-30,2021-09-29 11:27:42,2023-01-06 14:50:50,"227",,"42412"
"1758","951","OH-504",1,,13,14,,,,,,14,,,2021-10-01,,2023-01-09 08:54:56,2023-01-09 16:20:20,"471",,"42412"
"1447","955","OH-504",1,,3,8,,,,,,,8,,2016-10-01,,2021-06-14 09:34:58,2021-06-14 09:34:58,"5",,"42412"
"1448","955","OH-504",3,,11,32,,,,,,,32,,2016-10-01,,2021-06-14 09:34:59,2021-06-14 09:34:59,"5",,"42412"
"1449","956","OH-504",3,,10,40,,,,,,40,,,2005-07-20,2020-09-30,2021-06-14 09:34:59,2021-09-29 09:42:06,"28",,"42412"
"1625","956","OH-504",3,,18,58,,,,,,20,38,,2020-10-01,,2021-09-29 09:43:02,2021-09-29 17:58:51,"26",,"42412"
"1450","958","OH-504",1,,40,40,,,,,,,40,,2017-08-09,,2021-06-14 09:34:59,2023-01-10 11:08:10,"471",,"42412"
"1455","961","OH-504",1,,4,4,4,,,,,,,,2019-10-01,,2021-06-14 09:34:59,2021-07-21 17:35:27,"26",,"42412"
"1879","964","OH-504",3,3,1,2,,,,,,,2,2,2020-04-01,2023-09-30,2024-08-07 10:34:38,2024-08-07 10:49:09,"227",,"42412"
"1880","964","OH-504",1,3,1,1,,,,,,,1,2,2020-04-01,2023-09-30,2024-08-07 10:35:11,2024-08-07 10:49:21,"227",,"42412"
"1456","968","OH-507",3,,1,2,,,,,,,2,,2020-11-19,2022-06-30,2021-06-14 09:34:59,2023-11-30 09:52:18,"424",,"42412"
"1457","970","OH-507",1,,30,30,,,,,,30,,,2020-10-01,2023-09-30,2021-06-14 09:34:59,2024-02-23 09:03:21,"424",,"42412"
"1854","970","OH-507",1,,45,45,,,,,,45,,,2023-10-01,,2024-02-23 09:03:43,2024-02-23 09:03:43,"424",,"42412"
"1458","972","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-09-30,2021-06-14 09:34:59,2023-12-18 14:08:30,"424",,"42412"
"1459","973","OH-507",1,,10,10,,,,,,10,,,2021-01-01,,2021-06-14 09:34:59,2021-07-17 19:59:55,"26",,"42412"
"1460","974","OH-507",1,2,40,40,,,,,,,40,1,2021-01-01,2021-03-31,2021-06-14 09:34:59,2021-07-07 22:54:33,"30",,"42412"
"1656","974","OH-507",1,1,15,15,,,,,,,15,1,2021-12-25,,2022-01-20 12:04:53,2022-01-20 12:04:53,"26",,"42412"
"1461","975","OH-507",3,3,1,2,,,,,,,2,2,2020-08-08,2024-01-22,2021-06-14 09:34:59,2024-06-26 15:30:28,"27",,"42412"
"1681","975","OH-507",1,3,3,3,,,,,,,3,2,2020-08-01,2024-01-22,2022-02-02 15:58:40,2024-06-26 15:30:34,"27",,"42412"
"1462","978","OH-507",3,,1,2,,,,,2,,,,2021-01-01,,2021-06-14 09:34:59,2023-01-19 10:58:13,"27",,"42412"
"1463","978","OH-507",1,,4,4,,,,,4,,,,2021-01-01,,2021-06-14 09:34:59,2023-01-19 10:57:44,"27",,"42412"
"1464","979","OH-507",1,,2,2,,,,,2,,,,2021-01-01,,2021-06-14 09:34:59,2024-04-24 16:51:57,"424",,"42412"
"1465","979","OH-507",3,,1,2,,,,,2,,,,2021-01-01,2023-12-31,2021-06-14 09:34:59,2024-04-08 14:12:22,"424",,"42412"
"1466","980","OH-507",3,,2,4,,,,,,,4,,2020-10-01,2022-12-13,2021-06-14 09:34:59,2023-11-10 13:31:36,"227",,"42412"
"1467","980","OH-507",1,,20,20,,,,,,,20,,2020-10-01,2022-12-13,2021-06-14 09:34:59,2023-11-10 13:31:45,"227",,"42412"
"1468","982","OH-507",3,,5,16,,,,,,,16,,2020-10-01,2022-12-01,2021-06-14 09:34:59,2023-11-01 10:54:34,"27",,"42412"
"1469","982","OH-507",1,,3,3,,,,,,,3,,2020-10-01,2022-12-01,2021-06-14 09:34:59,2023-11-01 10:54:39,"27",,"42412"
"1470","983","OH-507",3,,1,1,,,,,,,1,,2020-10-01,2022-03-25,2021-06-14 09:34:59,2023-10-25 16:40:33,"227",,"42412"
"1471","983","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-03-25,2021-06-14 09:34:59,2023-10-25 16:40:51,"227",,"42412"
"1474","985","OH-507",3,,1,2,,,,,2,,,,2021-01-01,2023-12-31,2021-06-14 09:34:59,2024-04-24 16:53:05,"424",,"42412"
"1475","985","OH-507",1,,1,1,,,,,1,,,,2021-01-01,,2021-06-14 09:34:59,2024-04-08 13:43:15,"424",,"42412"
"1476","989","OH-507",3,,1,3,,,,,,,3,,2021-01-01,,2021-06-14 09:35:00,2021-06-14 09:35:00,"5",,"42412"
"1477","990","OH-507",1,2,15,15,,,,,,,15,1,2021-02-05,2021-03-31,2021-06-14 09:35:00,2021-08-08 13:38:52,"28",,"42412"
"1675","990","OH-507",1,2,8,8,,,,,,,8,3,2022-01-21,2022-04-15,2022-01-28 13:49:16,2022-01-28 13:49:16,"26",,"42412"
"1479","992","OH-507",3,,3,8,,,,,,,8,,2020-10-01,2022-06-30,2021-06-14 09:35:00,2023-11-30 09:37:50,"424",,"42412"
"1480","993","OH-507",1,,3,3,,,,,,,3,,2020-07-01,,2021-06-14 09:35:00,2021-08-08 13:41:01,"30",,"42412"
"1481","993","OH-507",3,,5,15,,,,,,,15,,2020-07-01,,2021-06-14 09:35:00,2023-01-19 11:07:25,"27",,"42412"
"1482","994","OH-504",3,1,3,6,,,,,,,6,1,2021-01-26,,2021-06-14 09:35:00,2021-09-20 12:52:44,"26",,"42412"
"1617","994","OH-504",1,1,4,4,,,,,,,4,1,2021-01-26,,2021-09-20 12:53:12,2021-09-20 12:53:12,"26",,"42412"
"1483","995","OH-507",1,1,1,1,,,,,,,1,2,2021-01-01,,2021-06-14 09:35:00,2021-07-05 15:05:40,"26",,"42412"
"1484","995","OH-507",3,1,1,2,,,,,,,2,2,2021-01-01,,2021-06-14 09:35:00,2021-06-14 09:35:00,"5",,"42412"
"1485","996","OH-507",1,2,40,40,,,,,,,40,1,2021-02-08,2021-03-31,2021-06-14 09:35:00,2021-07-06 22:46:28,"30",,"42412"
"1486","996","OH-507",3,2,5,20,,,,,,,20,1,2021-02-08,2021-03-31,2021-06-14 09:35:00,2021-06-14 09:35:00,"5",,"42412"
"1754","996","OH-507",1,1,40,40,,,,,,,40,1,2022-01-01,2023-05-01,2023-01-03 14:37:43,2023-09-07 11:45:57,"227",,"42412"
"1755","996","OH-507",3,1,5,20,,,,,,,20,1,2022-01-01,2023-05-01,2023-01-03 14:38:07,2023-09-07 11:46:08,"227",,"42412"
"1819","996","OH-507",1,1,40,40,,,,,,,40,1,2023-12-12,,2023-12-13 11:09:58,2024-12-02 16:37:08,"27",,"42412"
"1820","996","OH-507",3,1,5,20,,,,,,,20,1,2023-12-12,,2023-12-13 11:10:41,2024-12-02 16:37:51,"27",,"42412"
"1487","997","OH-507",1,2,15,15,,,,,,,15,1,2021-02-05,2021-03-31,2021-06-14 09:35:00,2021-08-08 13:39:10,"28",,"42412"
"1686","997","OH-507",1,2,5,5,,,,,,,5,3,2022-01-25,2022-04-15,2022-02-16 11:47:08,2022-02-16 11:47:08,"27",,"42412"
"1488","998","OH-507",3,,1,3,,,,,,,3,,2020-02-01,2022-09-30,2021-06-14 09:35:00,2024-01-05 10:04:41,"424",,"42412"
"1489","998","OH-507",1,,4,4,,,,,,,4,,2020-02-01,,2021-06-14 09:35:00,2024-01-05 10:04:51,"424",,"42412"
"1490","999","OH-507",3,,1,2,,,,,,,2,,2020-12-01,2022-06-30,2021-06-14 09:35:00,2023-11-30 09:29:22,"424",,"42412"
"1491","1000","OH-504",1,,7,7,,,7,,,,,,2021-02-01,,2021-06-14 09:35:00,2022-02-11 14:45:38,"30",,"42412"
"1685","1001","OH-504",1,,3,3,,,3,,,,,,2021-02-01,2022-12-31,2022-02-15 09:38:04,2023-03-03 12:22:01,"227",,"42412"
"1493","1004","OH-507",1,,3,3,,,,,,,3,,2021-03-01,2022-04-11,2021-06-14 09:35:00,2023-10-25 16:14:07,"227",,"42412"
"1494","1004","OH-507",3,,1,3,,,,,,,3,,2021-03-01,2022-04-11,2021-06-14 09:35:00,2023-10-25 16:14:17,"227",,"42412"
"1495","1006","OH-507",1,3,1,1,,,,,1,,,1,2020-11-01,2023-07-01,2021-06-14 09:35:00,2024-01-09 11:38:59,"424",,"42412"
"1740","1006","OH-507",3,3,1,2,,,,,2,,,1,2020-11-01,2023-07-01,2022-11-29 14:17:26,2024-01-09 11:39:11,"424",,"42412"
"1866","1006","OH-507",1,3,1,1,,,,,1,,,3,2024-03-21,,2024-03-27 16:37:38,2024-04-23 15:01:00,"424",,"42412"
"1867","1006","OH-507",3,3,1,2,,,2,,,,,3,2024-03-21,,2024-03-27 16:38:19,2024-04-23 15:01:06,"424",,"42412"
"1496","1008","OH-507",1,,1,1,,,,,,,1,,2020-11-01,2023-09-14,2021-06-14 09:35:00,2024-01-09 11:35:48,"424",,"42412"
"1497","1008","OH-507",3,,1,2,,,,,,,2,,2020-11-01,2023-09-14,2021-06-14 09:35:00,2024-01-09 11:35:55,"424",,"42412"
"1498","1009","OH-507",1,,5,5,,,5,,,,,,2020-02-01,,2021-06-14 09:35:00,2022-01-27 12:44:33,"424",,"42412"
"1499","1010","OH-507",1,,4,4,4,,,,,,,,2020-02-01,,2021-06-14 09:35:01,2022-01-27 12:05:07,"424",,"42412"
"1672","1010","OH-507",3,,1,2,2,,,,,,,,2020-02-01,,2022-01-27 12:05:27,2022-01-27 12:05:27,"424",,"42412"
"1877","1011","OH-507",1,,4,4,,,,,,,4,,2020-12-01,,2024-07-25 11:30:48,2024-07-25 11:30:48,"27",,"42412"
"1878","1011","OH-507",3,,8,20,,,,,,,20,,2020-12-01,,2024-07-25 11:31:18,2024-07-25 11:31:18,"27",,"42412"
"1500","1013","OH-507",1,,4,4,,,4,,,,,,2020-02-01,,2021-06-15 13:58:46,2022-01-27 12:38:01,"424",,"42412"
"1669","1013","OH-507",3,,1,2,,,2,,,,,,2020-02-01,,2022-01-27 11:58:22,2022-01-27 12:38:12,"424",,"42412"
"1501","1014","OH-507",1,,6,6,,,6,,,,,,2020-02-01,,2021-06-15 15:04:27,2022-01-27 12:38:54,"424",,"42412"
"1502","1015","OH-507",1,,12,12,,,12,,,,,,2015-01-01,,2021-06-15 15:17:32,2022-01-27 11:59:50,"424",,"42412"
"1503","1015","OH-507",3,,3,9,,,9,,,,,,2015-01-01,,2021-06-15 15:18:40,2022-01-27 12:00:01,"424",,"42412"
"1504","1015","OH-507",3,,5,15,,,15,,,,,,2014-01-01,2014-12-31,2021-06-15 15:20:06,2021-06-15 15:20:06,"26",,"42412"
"1506","1017","OH-507",3,1,5,14,,,,,,,14,1,2019-10-01,,2021-06-15 16:10:53,2021-06-15 16:10:53,"29",,"42412"
"1511","1019","OH-507",1,1,26,26,,,,,,,26,1,2017-11-01,2018-11-07,2021-06-15 17:14:06,2021-06-15 17:14:06,"29",,"42412"
"1512","1019","OH-507",1,1,50,50,,,,,,,50,1,2018-11-08,,2021-06-15 17:14:28,2021-06-15 17:14:28,"29",,"42412"
"1564","1020","OH-507",3,1,6,30,,,,,,,30,1,2016-10-01,,2021-07-06 18:34:27,2021-07-06 18:35:21,"26",,"42412"
"1565","1020","OH-507",3,1,12,24,,,,,,,24,1,2012-10-01,2016-09-30,2021-07-06 18:35:08,2021-07-06 18:35:08,"26",,"42412"
"1513","1021","OH-507",1,,20,20,,,20,,,,,,2020-02-01,,2021-06-16 09:06:53,2022-01-27 12:40:07,"424",,"42412"
"1670","1021","OH-507",3,,5,12,,,12,,,,,,2020-02-01,,2022-01-27 12:03:11,2022-01-27 12:40:14,"424",,"42412"
"1514","1022","OH-507",1,1,16,16,,,,,,,16,1,2017-12-01,,2021-06-16 09:15:19,2021-06-16 09:15:19,"29",,"42412"
"1515","1022","OH-507",3,1,3,8,,,,,,,8,1,2017-12-01,,2021-06-16 09:15:51,2021-06-16 09:15:51,"29",,"42412"
"1516","1024","OH-507",1,2,10,10,,,,,,,10,1,2020-12-01,2021-03-31,2021-06-16 13:06:25,2021-06-16 13:06:25,"26",,"42412"
"1519","1028","OH-507",1,,4,4,4,,,,,,,,2020-02-01,,2021-06-16 15:39:21,2022-01-27 12:04:07,"424",,"42412"
"1671","1028","OH-507",3,,1,2,,,2,,,,,,2020-02-01,,2022-01-27 12:04:30,2022-01-27 12:04:30,"424",,"42412"
"1520","1029","OH-507",1,,5,5,5,,,,,,,,2020-02-01,,2021-06-16 15:40:48,2021-06-16 15:40:48,"26",,"42412"
"1521","1030","OH-507",1,,5,5,,,5,,,,,,2020-02-01,,2021-06-16 15:45:13,2022-01-27 12:45:56,"424",,"42412"
"1525","1032","OH-507",1,,13,13,,,13,,,,,,2020-02-01,,2021-06-16 16:11:35,2022-01-27 12:41:41,"424",,"42412"
"1523","1033","OH-504",3,1,34,100,,,,,,,100,1,2010-01-01,,2021-06-16 16:06:02,2023-01-09 16:10:17,"471",,"42412"
"1524","1035","OH-504",1,1,100,100,,,,,,,100,1,2010-01-01,,2021-06-16 16:09:18,2023-01-09 16:11:12,"471",,"42412"
"1527","1037","OH-507",1,,12,12,,,12,,,,,,2020-02-01,,2021-06-16 16:45:41,2022-01-27 12:42:11,"424",,"42412"
"1529","1038","OH-507",1,,12,12,,,12,,,,,,2020-02-01,,2021-06-16 16:50:25,2022-01-27 12:42:42,"424",,"42412"
"1673","1038","OH-507",3,,3,8,,,8,,,,,,2020-02-01,,2022-01-27 12:06:48,2022-01-31 14:13:32,"424",,"42412"
"1558","1039","OH-507",1,,2,2,,,,,,,2,,2015-08-01,,2021-06-30 12:32:00,2021-06-30 12:33:06,"27",,"42412"
"1559","1039","OH-507",3,,8,24,,,,,,,24,,2015-08-01,,2021-06-30 12:32:51,2021-06-30 12:32:51,"27",,"42412"
"1560","1039","OH-507",3,,8,19,,,,,,,19,,2013-10-01,2015-07-31,2021-06-30 12:37:39,2021-06-30 12:38:01,"27",,"42412"
"1561","1039","OH-507",1,,2,2,,,,,,,2,,2011-01-01,2015-07-31,2021-06-30 12:39:00,2021-06-30 12:39:00,"27",,"42412"
"1609","1039","OH-507",3,,8,18,,,,,,,18,,2011-01-01,2013-09-30,2021-08-08 12:02:41,2021-08-08 12:02:41,"26",,"42412"
"1530","1040","OH-507",1,1,2,2,,,,,,,2,1,2019-01-01,2021-09-30,2021-06-16 17:04:36,2022-04-15 15:34:30,"424",,"42412"
"1531","1041","OH-507",1,,16,16,,,16,,,,,,2020-02-01,,2021-06-16 17:09:37,2022-01-27 12:43:58,"424",,"42412"
"1674","1041","OH-507",3,,2,5,,,5,,,,,,2020-02-01,,2022-01-27 12:12:08,2022-01-27 12:44:07,"424",,"42412"
"1532","1043","OH-507",3,,4,12,,,,,,,12,,2014-01-01,,2021-06-17 13:27:57,2021-06-17 13:27:57,"26",,"42412"
"1533","1043","OH-507",1,,12,12,,,,,,,12,,2014-01-01,,2021-06-17 13:28:33,2021-06-17 13:28:33,"26",,"42412"
