YouthEducationStatusID,EnrollmentID,PersonalID,InformationDate,CurrentSchoolAttend,MostRecentEdStatus,CurrentEdStatus,DataCollectionStage,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"66652","245698","99158",2020-09-10,,99,,1,2020-09-10 11:36:59,2021-11-02 09:44:19,"420",,"42412"
"600484","245698","99158",2022-06-13,,99,,3,2022-08-08 11:16:34,2022-08-08 11:16:34,"99",,"42412"
"649878","251299","110159",2022-12-09,,99,,3,2023-01-05 08:36:41,2023-01-05 08:36:41,"99",,"42412"
"537371","346029","86662",2022-01-26,,2,,3,2022-02-03 12:34:22,2022-02-03 12:34:22,"99",,"42412"
"532796","376886","116659",2022-01-17,2,,99,3,2022-01-21 10:14:50,2022-01-21 10:14:50,"99",,"42412"
"634898","380771","119392",2022-11-01,,1,,3,2022-11-15 14:09:58,2022-11-15 14:09:58,"99",,"42412"
"504080","385178","118312",2021-08-06,2,,99,1,2021-10-07 15:51:19,2021-10-07 15:51:19,"420",,"42412"
"553253","385178","118312",2022-03-01,2,,99,3,2022-03-22 15:31:38,2022-03-22 15:31:38,"416",,"42412"
"508674","387497","90684",2021-10-20,,99,,1,2021-10-26 12:50:57,2021-10-26 12:50:57,"416",,"42412"
"546797","387497","90684",2022-02-24,,99,,3,2022-03-02 14:11:49,2022-03-02 14:11:49,"99",,"42412"
"510063","388073","122302",2021-10-27,,99,,1,2021-10-29 12:46:53,2021-10-29 12:46:53,"416",,"42412"
"645178","388073","122302",2022-12-09,,99,,3,2022-12-19 10:55:17,2022-12-19 10:55:17,"99",,"42412"
"511018","388462","122474",2021-10-21,,99,,1,2021-11-02 13:02:45,2021-11-02 13:02:45,"416",,"42412"
"592346","388462","122474",2022-06-28,,99,,3,2022-07-14 12:36:55,2022-07-14 12:36:55,"99",,"42412"
"514104","390006","117423",2021-11-12,,99,,1,2021-11-15 09:58:53,2021-11-15 09:58:53,"416",,"42412"
"634861","390006","117423",2022-11-04,,99,,3,2022-11-15 13:36:58,2022-11-15 13:36:58,"99",,"42412"
"517705","391737","119249",2021-11-29,,99,,1,2021-11-30 13:21:35,2021-11-30 13:21:35,"534",,"42412"
"561266","391737","119249",2022-03-29,,99,,3,2022-04-13 13:32:58,2022-12-21 10:17:02,"487",,"42412"
"519508","392692","95092",2021-12-06,,99,,1,2021-12-07 08:57:21,2022-09-29 11:59:17,"309",,"42412"
"532839","392692","95092",2022-01-06,,1,,3,2022-01-21 11:21:04,2022-01-21 11:21:04,"99",,"42412"
"523235","394460","125241",2021-12-20,2,,99,1,2021-12-20 15:34:44,2021-12-20 15:34:44,"416",,"42412"
"692655","394460","125241",2023-05-25,2,,99,3,2023-05-25 09:47:13,2023-05-25 09:47:13,"768",,"42412"
"523830","394785","120071",2021-12-22,,99,,1,2021-12-22 09:26:31,2021-12-22 09:26:31,"416",,"42412"
"645688","394785","120071",2022-09-09,,99,,3,2022-12-20 11:22:36,2022-12-20 11:22:36,"99",,"42412"
"525194","395393","83719",2021-12-22,,2,,1,2021-12-29 13:26:07,2021-12-29 13:26:07,"416",,"42412"
"532842","395393","83719",2022-01-19,,2,,3,2022-01-21 11:25:21,2022-01-21 11:25:21,"99",,"42412"
"526121","395807","125848",2022-01-03,,99,,1,2022-01-03 14:58:05,2022-01-03 14:58:05,"420",,"42412"
"553217","395807","125848",2022-02-14,,99,,3,2022-03-22 14:11:21,2022-03-22 14:11:21,"416",,"42412"
"529954","397562","122078",2022-01-12,,99,,1,2022-01-12 11:19:43,2022-01-12 11:19:43,"420",,"42412"
"638888","397562","122078",2022-11-17,,99,,3,2022-11-30 11:08:12,2022-11-30 11:08:12,"99",,"42412"
"530950","398045","122072",2022-01-13,2,,99,1,2022-01-14 15:13:21,2022-01-14 15:13:21,"420",,"42412"
"591165","398045","122072",2022-06-28,2,,99,3,2022-07-11 15:03:13,2022-07-11 15:03:13,"99",,"42412"
"532502","398731","126995",2022-01-14,,99,,1,2022-01-20 11:59:02,2022-01-20 11:59:02,"416",,"42412"
"602884","398731","126995",2022-06-27,,99,,3,2022-08-15 10:20:16,2022-08-15 10:20:16,"99",,"42412"
"534130","399508","5080",2021-12-27,,99,,1,2022-01-25 16:01:40,2022-01-25 16:01:40,"416",,"42412"
"536503","399508","5080",2022-01-28,,99,,3,2022-02-01 15:09:17,2022-02-01 15:09:17,"99",,"42412"
"537341","400940","95094",2022-01-17,,99,,1,2022-02-03 11:54:00,2022-02-03 11:54:00,"416",,"42412"
"580923","400940","95094",2022-05-29,,99,,3,2022-06-08 17:08:39,2022-06-08 17:08:39,"99",,"42412"
"539612","402029","128225",2022-02-09,2,,99,1,2022-02-10 09:43:18,2022-02-10 09:43:18,"416",,"42412"
"569261","402029","128225",2022-04-25,2,,99,3,2022-05-03 14:25:14,2022-05-03 14:25:14,"99",,"42412"
"539842","402151","119447",2022-02-05,,99,,1,2022-02-10 14:10:57,2022-02-10 14:10:57,"416",,"42412"
"559481","402151","119447",2022-04-07,,99,,3,2022-04-07 13:13:11,2022-04-07 13:13:11,"99",,"42412"
"540950","402576","3202",2022-01-03,2,,99,1,2022-02-14 13:36:35,2022-02-14 13:36:35,"416",,"42412"
"645301","402576","3202",2022-10-19,2,,99,3,2022-12-19 12:58:27,2022-12-19 12:58:27,"99",,"42412"
"543890","403952","89036",2022-02-19,,99,,1,2022-02-22 10:42:00,2022-02-22 10:42:00,"416",,"42412"
"559477","403952","89036",2022-04-05,,99,,3,2022-04-07 13:07:21,2022-04-07 13:07:21,"99",,"42412"
"546862","405414","129126",2022-02-23,,99,,1,2022-03-02 15:12:47,2022-03-02 15:12:47,"416",,"42412"
"569206","405414","129126",2022-04-20,,99,,3,2022-05-03 13:34:34,2022-05-03 13:34:34,"99",,"42412"
"547263","405593","111946",2022-02-21,,99,,1,2022-03-03 13:41:34,2022-03-03 13:41:34,"534",,"42412"
"553489","405593","111946",2022-02-21,,99,,3,2022-03-23 11:38:40,2022-03-23 11:38:40,"259",,"42412"
"550983","407314","116703",2022-03-15,,2,,1,2022-03-15 15:04:35,2022-03-15 15:04:35,"416",,"42412"
"562528","407314","116703",2022-04-09,,2,,3,2022-04-19 10:31:08,2022-04-19 10:31:08,"99",,"42412"
"554529","408904","130876",2022-03-24,,99,,1,2022-03-25 14:24:09,2022-03-25 14:24:09,"416",,"42412"
"610344","408904","130876",2022-08-04,,99,,3,2022-09-06 15:01:04,2022-09-06 15:01:04,"99",,"42412"
"554551","408912","5080",2022-03-24,,99,,1,2022-03-25 15:06:44,2022-03-25 15:06:44,"416",,"42412"
"600608","408912","5080",2022-07-23,,99,,3,2022-08-08 14:24:21,2022-08-08 14:24:21,"99",,"42412"
"556488","409610","1505",2022-03-30,,99,,1,2022-03-30 16:21:32,2022-03-30 16:21:32,"416",,"42412"
"591159","409610","1505",2022-06-03,,99,,3,2022-07-11 14:51:22,2022-07-11 14:51:22,"99",,"42412"
"559395","410775","130450",2022-03-22,,99,,1,2022-04-07 12:20:21,2022-04-07 12:20:21,"416",,"42412"
"634905","410775","130450",2022-11-01,,99,,3,2022-11-15 14:11:40,2022-11-15 14:11:40,"99",,"42412"
"560985","411504","99378",2022-03-23,,1,,1,2022-04-12 16:06:02,2022-04-12 16:06:02,"609",,"42412"
"678254","411504","99378",2023-03-09,,1,,3,2023-04-06 12:57:28,2023-04-06 12:57:28,"99",,"42412"
"561000","411512","131514",2022-04-12,,99,,1,2022-04-12 17:38:07,2022-04-12 17:38:07,"609",,"42412"
"562671","411512","131514",2022-04-14,,99,,3,2022-04-19 12:34:26,2022-04-19 12:34:26,"99",,"42412"
"563200","412435","116703",2022-04-19,,2,,1,2022-04-20 14:28:22,2022-04-20 14:28:22,"416",,"42412"
"580926","412435","116703",2022-05-24,,2,,3,2022-06-08 17:18:20,2022-06-08 17:18:20,"99",,"42412"
"566546","413689","132460",2022-04-16,,2,,1,2022-04-27 11:20:54,2022-04-27 11:20:54,"416",,"42412"
"634867","413689","132460",2022-10-31,,2,,3,2022-11-15 13:39:37,2022-11-15 13:39:37,"99",,"42412"
"570195","415076","63573",2022-05-03,,2,,1,2022-05-05 12:02:21,2022-05-05 12:02:21,"416",,"42412"
"591164","415076","63573",2022-06-30,,2,,3,2022-07-11 15:01:37,2022-07-11 15:01:37,"99",,"42412"
"572194","415933","127751",2022-05-11,,99,,1,2022-05-12 13:46:20,2022-05-12 13:46:20,"416",,"42412"
"576216","415933","127751",2022-05-20,,99,,3,2022-05-25 09:41:41,2022-05-25 09:41:41,"99",,"42412"
"573742","416645","130030",2022-05-09,,1,,1,2022-05-17 18:32:44,2022-07-25 18:40:06,"609",,"42412"
"595812","416645","130030",2022-05-15,,1,,3,2022-07-25 19:15:06,2022-07-25 19:15:06,"609",,"42412"
"574527","417038","133532",2022-05-13,,99,,1,2022-05-19 12:49:41,2022-05-19 12:49:41,"416",,"42412"
"591144","417038","133532",2022-08-02,,99,,3,2022-07-11 14:45:31,2022-08-08 14:22:14,"99",,"42412"
"574540","417042","131514",2022-05-18,,99,,1,2022-05-19 13:03:25,2022-05-19 13:03:25,"416",,"42412"
"580925","417042","131514",2022-05-23,,99,,3,2022-06-08 17:12:44,2022-06-08 17:12:44,"99",,"42412"
"575344","417435","119249",2022-05-20,,99,,1,2022-05-23 11:47:06,2022-05-23 11:47:06,"416",,"42412"
"607985","417435","119249",2022-08-15,,99,,3,2022-08-29 15:23:26,2022-08-29 15:23:26,"99",,"42412"
"581146","420062","134470",2022-06-08,,99,,1,2022-06-09 11:24:46,2022-06-09 11:24:46,"416",,"42412"
"645189","420062","134470",2022-11-18,,99,,3,2022-12-19 11:14:54,2022-12-19 11:14:54,"99",,"42412"
"581421","420186","134632",2022-06-08,,2,,1,2022-06-10 10:37:20,2022-06-10 10:37:20,"416",,"42412"
"655703","420186","134632",2022-10-28,,2,,3,2023-01-23 12:17:01,2023-01-23 12:17:01,"99",,"42412"
"583999","421371","97272",2022-06-16,,2,,1,2022-06-17 13:52:33,2022-06-17 13:52:33,"416",,"42412"
"645171","421371","97272",2022-11-29,,2,,3,2022-12-19 10:44:38,2022-12-19 10:44:38,"99",,"42412"
"584596","421617","134938",2022-06-18,2,,99,1,2022-06-21 11:13:51,2022-06-21 11:13:51,"416",,"42412"
"604030","421617","134938",2022-06-24,2,,99,3,2022-08-17 10:48:16,2022-08-17 10:48:16,"99",,"42412"
"588428","423332","135779",2022-06-30,,99,,1,2022-07-01 12:32:10,2022-07-01 12:32:10,"416",,"42412"
"724389","423332","135779",2023-09-01,,99,,3,2023-09-08 11:45:48,2023-09-08 11:45:48,"768",,"42412"
"591519","424666","136225",2022-07-12,,99,,1,2022-07-12 15:09:13,2022-07-12 15:09:13,"416",,"42412"
"679452","424666","136225",2023-02-08,,99,,3,2023-04-12 11:19:06,2023-04-12 11:19:06,"99",,"42412"
"591520","424667","83719",2022-07-12,,2,,1,2022-07-12 15:10:03,2022-07-12 15:10:03,"416",,"42412"
"634857","424667","83719",2022-10-29,,2,,3,2022-11-15 13:32:31,2022-11-15 13:32:31,"99",,"42412"
"594663","426091","136740",2022-07-13,,99,,1,2022-07-21 11:14:13,2022-07-21 11:15:01,"416",,"42412"
"645302","426091","136740",2022-11-03,,99,,3,2022-12-19 13:00:14,2022-12-19 13:00:14,"99",,"42412"
"595621","426541","70823",2022-07-13,,99,,1,2022-07-25 13:39:00,2022-07-25 13:39:00,"416",,"42412"
"602881","426541","70823",2022-08-08,,99,,3,2022-08-15 10:15:35,2022-08-15 10:15:35,"99",,"42412"
"595712","426571","109228",2022-07-08,,2,,1,2022-07-25 15:18:24,2022-07-25 15:18:24,"609",,"42412"
"602882","426571","109228",2022-08-08,,2,,3,2022-08-15 10:16:54,2022-08-15 10:16:54,"99",,"42412"
"595804","426623","131514",2022-07-14,,99,,1,2022-07-25 19:05:45,2022-07-25 19:05:45,"609",,"42412"
"635603","426623","131514",2022-09-16,,99,,3,2022-11-17 10:26:56,2022-11-17 10:26:56,"99",,"42412"
"600506","428740","99158",2022-08-05,,99,,1,2022-08-08 11:33:55,2022-08-08 11:33:55,"416",,"42412"
"645181","428740","99158",2022-12-09,,99,,3,2022-12-19 10:58:18,2022-12-19 10:58:18,"99",,"42412"
"600522","428746","9323",2022-08-05,,99,,1,2022-08-08 11:51:02,2022-08-08 11:51:02,"416",,"42412"
"618362","428746","9323",2022-09-01,,99,,3,2022-09-29 11:38:22,2022-09-29 11:38:22,"99",,"42412"
"603553","430147","138232",2022-08-16,,1,,1,2022-08-16 12:18:13,2022-08-16 12:18:13,"609",,"42412"
"634908","430147","138232",2022-11-01,,1,,3,2022-11-15 14:13:08,2022-11-15 14:13:08,"99",,"42412"
"603566","430155","73316",2022-08-10,,2,,1,2022-08-16 12:21:22,2022-08-16 12:21:22,"609",,"42412"
"638883","430155","73316",2022-11-02,,2,,3,2022-11-30 11:06:55,2022-11-30 11:06:55,"99",,"42412"
"603568","430156","122072",2022-08-02,2,,99,1,2022-08-16 12:22:52,2022-08-16 12:22:52,"609",,"42412"
"638895","430156","122072",2022-11-17,2,,99,3,2022-11-30 11:09:40,2022-11-30 11:09:40,"99",,"42412"
"604128","430410","109229",2022-08-17,,99,,1,2022-08-17 15:19:41,2022-08-17 15:19:41,"309",,"42412"
"634911","430410","109229",2022-11-01,,99,,3,2022-11-15 14:15:25,2022-11-15 14:15:25,"99",,"42412"
"607978","432185","138889",2022-08-26,,2,,1,2022-08-29 15:05:26,2022-08-29 15:05:26,"660",,"42412"
"618366","432185","138889",2022-09-21,,2,,3,2022-09-29 11:40:15,2022-09-29 11:40:15,"99",,"42412"
"610265","433184","129126",2022-09-06,,99,,1,2022-09-06 13:27:02,2022-09-06 13:27:02,"660",,"42412"
"655675","433184","129126",2023-01-17,,99,,3,2023-01-23 11:30:42,2023-01-23 11:30:42,"99",,"42412"
"618386","436628","95092",2022-09-29,,99,,1,2022-09-29 12:01:13,2022-09-29 12:01:13,"309",,"42412"
"645176","436628","95092",2022-11-21,,99,,3,2022-12-19 10:51:18,2022-12-19 10:51:18,"99",,"42412"
"618565","436718","109228",2022-09-29,,2,,1,2022-09-29 16:54:54,2022-09-29 16:54:54,"309",,"42412"
"645195","436718","109228",2022-11-28,,2,,3,2022-12-19 11:17:48,2022-12-19 11:17:48,"99",,"42412"
"630739","442101","142571",2022-11-02,,2,,1,2022-11-02 16:22:00,2022-11-02 16:22:00,"309",,"42412"
"655732","442101","142571",2022-11-03,,2,,3,2023-01-23 12:39:15,2023-01-23 12:39:15,"99",,"42412"
"632568","442875","77315",2022-11-08,,99,,1,2022-11-08 14:14:21,2022-11-08 14:14:21,"660",,"42412"
"678212","442875","77315",2023-02-07,,99,,3,2023-04-06 11:41:17,2023-04-06 11:41:17,"99",,"42412"
"634891","443932","117706",2022-11-15,1,,99,1,2022-11-15 14:02:27,2022-11-15 14:02:27,"309",,"42412"
"655668","443932","117706",2023-01-13,1,,99,3,2023-01-23 11:23:48,2023-01-23 11:23:48,"99",,"42412"
"675463","443972","94701",2023-03-28,,2,,3,2023-03-28 14:38:00,2023-03-28 14:38:00,"274",,"42412"
"635295","444096","142096",2022-11-16,,2,,1,2022-11-16 13:33:54,2022-11-16 13:33:54,"660",,"42412"
"645253","444096","142096",2022-12-12,,2,,3,2022-12-19 12:03:20,2022-12-19 12:03:20,"99",,"42412"
"636544","444610","117646",2022-11-21,,2,,1,2022-11-21 11:09:57,2022-11-21 11:09:57,"660",,"42412"
"649874","444610","117646",2022-12-25,,2,,3,2023-01-05 08:33:34,2023-01-05 08:33:34,"99",,"42412"
"639118","445650","143840",2022-11-30,1,,99,1,2022-11-30 14:21:00,2022-11-30 14:21:00,"609",,"42412"
"685759","445650","143840",2023-05-02,,2,,3,2023-05-02 13:14:54,2023-05-02 13:14:54,"274",,"42412"
"643576","447621","84132",2022-12-13,,2,,1,2022-12-13 14:55:31,2022-12-13 14:55:31,"309",,"42412"
"648753","447621","84132",2022-12-22,,2,,3,2023-01-03 10:23:27,2023-01-05 08:49:32,"99",,"42412"
"647960","449347","96798",2022-12-29,,99,,1,2022-12-29 12:45:32,2022-12-29 12:45:32,"309",,"42412"
"730172","449347","96798",2023-09-25,,99,,3,2023-09-28 10:44:35,2023-09-28 10:44:35,"768",,"42412"
"651273","450497","97272",2023-01-09,,2,,1,2023-01-09 12:33:23,2023-01-09 12:33:23,"309",,"42412"
"702691","450497","97272",2023-06-20,,2,,3,2023-06-28 13:19:56,2023-06-28 13:19:56,"768",,"42412"
"651922","450786","145423",2023-01-10,,99,,1,2023-01-10 14:05:27,2023-01-10 14:05:27,"609",,"42412"
"685764","450786","145423",2023-05-02,,99,,3,2023-05-02 13:24:58,2023-05-02 13:24:58,"274",,"42412"
"652037","450865","145448",2023-01-10,,2,,1,2023-01-10 16:14:26,2023-01-10 16:14:26,"309",,"42412"
"678249","450865","145448",2023-03-13,,2,,3,2023-04-06 12:50:37,2023-04-06 12:50:37,"99",,"42412"
"652454","451041","145498",2023-01-11,,2,,1,2023-01-11 17:27:17,2023-01-11 17:27:17,"660",,"42412"
"655745","451041","145498",2023-01-19,,2,,3,2023-01-23 13:18:46,2023-01-23 13:18:46,"99",,"42412"
"654273","451795","145743",2023-01-17,,2,,1,2023-01-18 11:32:22,2023-01-18 11:32:22,"309",,"42412"
"655738","451795","145743",2023-01-22,,2,,3,2023-01-23 12:53:25,2023-01-23 12:53:25,"99",,"42412"
"656178","452632","145878",2023-01-24,,2,,1,2023-01-24 11:35:47,2023-01-24 11:35:47,"609",,"42412"
"669579","452632","145878",2023-03-07,1,,99,3,2023-03-08 12:38:24,2023-03-08 12:38:24,"274",,"42412"
"656520","452755","146048",2023-01-25,,2,,1,2023-01-25 13:47:55,2023-01-25 13:47:55,"609",,"42412"
"663828","452755","146048",2023-02-03,,2,,3,2023-02-16 13:10:01,2023-02-16 13:10:01,"274",,"42412"
"657960","453374","53374",2023-01-30,,99,,1,2023-01-30 15:51:20,2023-01-30 15:51:20,"609",,"42412"
"712703","453374","53374",2023-07-20,,99,,3,2023-08-01 11:45:27,2023-08-01 11:45:27,"274",,"42412"
"657978","453388","96201",2023-01-30,,99,,1,2023-01-30 16:05:42,2023-01-30 16:05:42,"309",,"42412"
"682839","453388","96201",2023-02-01,,99,,3,2023-04-24 10:33:49,2023-04-24 10:33:49,"99",,"42412"
"658921","453757","146350",2023-02-01,,2,,1,2023-02-01 17:12:52,2023-02-01 17:12:52,"660",,"42412"
"682963","453757","146350",2023-03-20,,2,,3,2023-04-24 14:01:19,2023-04-24 14:01:19,"99",,"42412"
"659185","453848","135449",2023-02-02,,99,,1,2023-02-02 12:06:10,2023-02-02 12:06:10,"309",,"42412"
"727186","453848","135449",2023-09-11,,99,,3,2023-09-18 13:30:16,2023-09-18 13:30:16,"768",,"42412"
"662711","455180","146784",2023-02-13,,2,,1,2023-02-13 13:16:32,2023-02-13 13:16:32,"309",,"42412"
"682829","455180","146784",2023-03-20,,2,,3,2023-04-24 10:17:19,2023-04-24 10:17:19,"99",,"42412"
"664157","455843","84132",2023-02-17,,2,,1,2023-02-17 12:10:00,2023-02-17 12:10:00,"702",,"42412"
"686621","455843","84132",2023-03-02,,2,,3,2023-05-04 15:24:52,2023-05-04 15:24:52,"99",,"42412"
"664600","456018","141156",2023-02-20,,2,,1,2023-02-20 16:19:47,2023-02-20 16:19:47,"309",,"42412"
"699960","456018","141156",2023-06-13,,2,,3,2023-06-20 12:15:08,2023-06-20 12:15:08,"768",,"42412"
"665472","456467","147172",2023-02-22,,99,,1,2023-02-22 17:27:50,2023-02-22 17:27:50,"702",,"42412"
"679090","456467","147172",2023-04-10,,99,,3,2023-04-11 09:52:49,2023-04-11 09:52:49,"274",,"42412"
"665768","456590","942",2023-02-23,,99,,1,2023-02-23 14:13:23,2023-02-23 14:13:23,"660",,"42412"
"689699","456590","942",2023-05-03,,99,,3,2023-05-15 11:22:35,2023-05-15 11:22:35,"768",,"42412"
"667517","457343","147419",2023-03-01,,99,,1,2023-03-01 15:33:44,2023-03-01 15:33:44,"660",,"42412"
"722272","457343","147419",2023-06-05,,99,,3,2023-08-31 11:43:40,2023-08-31 11:43:40,"768",,"42412"
"670821","458611","147823",2023-03-13,2,,99,1,2023-03-13 13:45:05,2023-03-13 13:45:42,"609",,"42412"
"687715","458611","147823",2023-05-08,2,,99,3,2023-05-09 10:24:59,2023-05-09 10:25:55,"274",,"42412"
"671768","458984","147828",2023-03-15,,99,,1,2023-03-15 12:01:46,2023-03-15 12:01:46,"309",,"42412"
"677464","458984","147828",2023-03-30,,99,,3,2023-04-04 11:27:09,2023-04-04 11:27:09,"274",,"42412"
"675370","460454","122302",2023-03-28,,99,,1,2023-03-28 12:22:15,2023-03-28 12:22:15,"309",,"42412"
"711724","460454","122302",2023-07-26,,99,,3,2023-07-28 12:36:58,2023-07-28 12:36:58,"768",,"42412"
"678220","461569","77315",2023-04-06,,99,,1,2023-04-06 11:51:21,2023-04-06 11:51:21,"309",,"42412"
"702617","461569","77315",2023-06-25,,99,,3,2023-06-28 12:17:49,2023-06-28 12:17:49,"768",,"42412"
"678265","461590","148893",2023-04-06,,2,,1,2023-04-06 13:33:23,2023-04-06 13:33:23,"702",,"42412"
"679098","461590","148893",2023-04-11,,2,,3,2023-04-11 10:14:08,2023-04-11 10:14:08,"274",,"42412"
"679322","461999","85101",2023-04-11,,2,,1,2023-04-11 17:07:50,2023-05-25 11:07:59,"309",,"42412"
"733830","461999","85101",2023-10-06,,2,,3,2023-10-10 09:39:37,2023-10-10 09:39:37,"768",,"42412"
"682145","463140","149463",2023-04-20,,99,,1,2023-04-20 12:58:31,2023-04-20 12:58:31,"309",,"42412"
"687682","463140","149463",2023-05-08,,99,,3,2023-05-09 09:57:47,2023-05-09 09:57:47,"274",,"42412"
"684612","464103","117706",2023-04-28,1,,99,1,2023-04-28 10:20:13,2023-04-28 10:20:13,"702",,"42412"
"687723","464103","117706",2023-05-08,1,,99,3,2023-05-09 10:33:08,2023-05-09 10:33:08,"274",,"42412"
"685777","464600","146784",2023-05-02,,2,,1,2023-05-02 13:36:32,2023-05-02 13:36:32,"309",,"42412"
"754820","464600","146784",2023-12-14,,2,,3,2023-12-18 09:47:06,2023-12-18 09:47:06,"768",,"42412"
"686442","464905","150053",2023-05-04,2,,99,1,2023-05-04 11:33:27,2023-05-04 11:33:27,"660",,"42412"
"722258","464905","150053",2023-08-18,2,,99,3,2023-08-31 11:07:51,2023-08-31 11:07:51,"768",,"42412"
"686481","464919","146013",2023-05-04,,99,,1,2023-05-04 12:02:45,2023-05-04 12:02:45,"309",,"42412"
"751572","464919","146013",2023-11-22,,99,,3,2023-12-07 11:00:24,2023-12-07 11:07:42,"768",,"42412"
"686656","464999","84132",2023-05-02,,2,,1,2023-05-04 17:52:12,2023-05-04 17:52:12,"609",,"42412"
"700613","464999","84132",2023-06-17,,2,,3,2023-06-22 10:04:05,2023-06-22 10:04:05,"274",,"42412"
"687522","465344","150227",2023-05-08,2,,99,1,2023-05-08 16:43:39,2023-05-08 16:43:39,"609",,"42412"
"690943","465344","150227",2023-05-12,2,,99,3,2023-05-18 14:49:10,2023-05-18 14:49:10,"274",,"42412"
"688581","465798","94702",2023-05-10,,2,,1,2023-05-10 17:10:49,2023-05-10 17:10:49,"660",,"42412"
"691127","465798","94702",2023-05-19,,2,,3,2023-05-19 11:53:33,2023-05-19 11:53:33,"274",,"42412"
"688584","465800","150386",2023-05-10,,2,,1,2023-05-10 17:25:53,2023-05-10 17:25:53,"660",,"42412"
"717494","465800","150386",2023-08-07,,2,,3,2023-08-15 14:13:59,2023-08-15 14:13:59,"274",,"42412"
"689437","466137","150497",2023-05-12,,99,,1,2023-05-12 16:05:44,2023-05-12 16:05:44,"609",,"42412"
"717496","466137","150497",2023-08-07,,99,,3,2023-08-15 14:19:46,2023-08-15 14:19:46,"274",,"42412"
"690218","466447","150607",2023-05-16,,2,,1,2023-05-16 13:23:31,2023-05-16 13:23:31,"660",,"42412"
"719985","466447","150607",2023-08-09,,2,,3,2023-08-23 13:22:15,2024-10-10 11:18:40,"99",,"42412"
"692939","467640","63573",2023-05-20,,99,,1,2023-05-25 15:12:32,2023-05-25 15:13:33,"309",,"42412"
"694495","467640","63573",2023-05-30,,99,,3,2023-06-01 13:43:32,2023-06-01 13:43:32,"274",,"42412"
"693241","467767","151009",2023-05-26,,99,,1,2023-05-26 14:31:03,2023-05-26 14:31:03,"609",,"42412"
"747952","467767","151009",2023-11-27,,99,,3,2023-11-27 11:12:57,2023-11-27 11:12:57,"768",,"42412"
"693290","467793","151018",2023-05-26,,4,,1,2023-05-26 18:04:22,2023-05-26 18:04:22,"609",,"42412"
"699453","467793","151018",2023-06-14,,4,,3,2023-06-16 13:20:59,2023-06-16 13:20:59,"274",,"42412"
"698728","469992","143018",2023-06-14,1,,99,1,2023-06-14 13:46:41,2023-06-14 13:49:39,"309",,"42412"
"717016","469992","143018",2023-08-08,1,,99,3,2023-08-14 13:28:19,2023-08-14 13:28:19,"768",,"42412"
"699092","470143","116571",2023-06-15,,2,,1,2023-06-15 14:24:44,2023-06-15 14:24:44,"309",,"42412"
"699933","470143","116571",2023-06-19,,2,,3,2023-06-20 11:48:17,2023-06-20 11:48:17,"768",,"42412"
"699463","470336","151928",2023-06-16,,99,,1,2023-06-16 13:41:47,2023-06-16 13:41:47,"702",,"42412"
"703813","470336","151928",2023-06-23,,99,,3,2023-07-03 10:53:33,2023-07-03 10:53:33,"274",,"42412"
"699737","470431","151656",2023-06-19,,1,,1,2023-06-19 13:34:00,2023-06-19 13:34:00,"309",,"42412"
"727564","470431","151656",2023-06-20,,1,,3,2023-09-19 14:21:27,2023-09-19 14:21:27,"274",,"42412"
"699930","470511","99158",2023-06-08,,99,,1,2023-06-20 11:45:21,2023-06-29 14:34:40,"768",,"42412"
"717258","470511","99158",2023-08-11,,99,,3,2023-08-15 09:00:10,2023-08-15 09:00:10,"768",,"42412"
"702248","471507","152377",2023-06-27,,99,,1,2023-06-27 14:21:14,2023-06-27 14:21:14,"702",,"42412"
"719982","471507","152377",2023-08-09,,99,,3,2023-08-23 13:14:52,2023-08-23 13:14:52,"274",,"42412"
"703298","471896","10758",2023-06-29,,99,,1,2023-06-29 17:34:40,2023-06-29 17:34:40,"702",,"42412"
"717491","471896","10758",2023-08-03,,99,,3,2023-08-15 14:06:54,2023-08-15 14:06:54,"274",,"42412"
"703937","472131","136225",2023-07-03,,99,,1,2023-07-03 16:05:04,2023-07-03 16:05:04,"702",,"42412"
"722232","472131","136225",2023-08-14,,99,,3,2023-08-31 10:31:14,2023-08-31 10:31:14,"768",,"42412"
"706497","473262","96201",2023-07-11,,99,,1,2023-07-11 17:25:20,2023-07-11 17:25:20,"660",,"42412"
"712190","473262","96201",2023-07-24,,99,,3,2023-07-31 13:13:12,2023-07-31 13:13:12,"768",,"42412"
"709558","474464","97272",2023-07-21,,2,,1,2023-07-21 13:41:26,2023-07-21 13:41:26,"309",,"42412"
"744899","474464","97272",2023-11-14,1,,99,3,2023-11-15 09:54:46,2023-11-15 09:54:46,"274",,"42412"
"709648","474511","153500",2023-07-21,,2,,1,2023-07-21 16:48:36,2023-07-21 16:48:36,"309",,"42412"
"722061","474511","153500",2023-08-23,,2,,3,2023-08-30 15:32:55,2023-08-30 15:32:55,"274",,"42412"
"713434","476077","125241",2023-08-02,2,,99,1,2023-08-02 15:19:49,2023-08-02 15:19:49,"660",,"42412"
"748568","476077","125241",2023-10-13,2,,99,3,2023-11-28 12:10:00,2023-11-28 12:10:00,"768",,"42412"
"715175","476823","77315",2023-08-08,,99,,1,2023-08-08 13:32:27,2023-08-08 13:32:27,"309",,"42412"
"717318","476823","77315",2023-08-11,,99,,3,2023-08-15 10:18:53,2023-08-15 10:18:53,"768",,"42412"
